judge,artist,song,vote
D27,曾轶可,雌雄同体,1
D27,曾轶可,水的记忆,0
D27,李亮辰,渡河,1
D27,李靖筠,第三颗行星,0
D27,杨乃文,在爱和你之间,1
D27,杨乃文/许钧,不再,1
D27,林二汶,最后的信仰,0
D27,林俊杰,将故事写成我们,0
D27,林宥嘉,别让我走远,1
D27,梁静茹,太阳如常升起 I,0
D27,梁静茹,我好吗,0
D27,椅子乐团,城市潜水,1
D27,橘子海,夏日漱石,0
D27,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,1
D27,海朋森,草莓,0
D27,灭火器,双城记,0
D27,焦迈奇,我的名字,0
D27,焦迈奇,松鼠,1
D27,爱是唯一,Darling,3
D27,爱是唯一,Sunshine,0
D27,王若琳,我只在乎你,1
D27,王诗安,太空农场,0
D27,白纸扇,东莞,3
D27,百合花,一枝草,0
D27,祁紫檀,这世上美的事物总让人心碎,0
D27,粉红A,香港香港,0
D27,自闭电台,寻找小羊,1
D27,脏手指,滥情三部曲,0
D27,苏紫旭&The Paramecia,爱的匕首,0
D27,苏紫旭&The Paramecia,当年星,0
D27,苏紫旭&The Paramecia,混乱之子,0
D27,茄子蛋,孤独的人我们一起出发,1
D27,莫宰羊,健康快乐,4
D27,落日飞车,我是一只鱼,0
D27,落日飞车,Vanilla,1
D27,蔡旻佑/艾怡良,伎俩,0
D27,袁娅维,我爱,1
D27,袁娅维,来,1
D27,裘德,颁奖的时候我要缺席,2
D27,许廷铿,十,0
D27,谢安琪,773312,1
D27,路嘉欣,落落大方,0
D27,还潮,舟宿渡夏目漱石,0
D27,邓小巧,精神喂饲,0
D27,邓紫棋,句号,1
D27,邱比,叶柏,0
D27,邱比,柔黄,0
D27,郁可唯,路过人间,1
D27,郑宜农,千千万万,0
D27,陈家麟Whle,Pluto,0
D27,陈楚生,趋光号,1
D27,陈珊妮/吕士轩,成为一个厉害的普通人,1
D27,鬼卞,佳人,0
D27,魏如萱,Ophelia,1
D27,魏如萱,彼个所在,0
D27,魏如萱/岑宁儿,星期三或礼拜三,2
D27,鹿晗,夜的尽头,0
D27,鲁向卉,嘲笑孤单,0
D27,麦浚龙/黎明,忘记和记,0
D27,黎忘年,宝石,0
D27,3unshine,巴拉,0
D28,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D28,9m88,爱情雨,0
D28,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D28,Atta Girl,九月,0
D28,deca joins,雾,0
D28,Dusty Bottle,You Don't Know Me,0
D28,Fill Lake,"Be not afeard, the isle is full of noises",0
D28,Happy Birdy,大球滚动,0
D28,Ice Paper,鸦雀无声,0
D28,J.Sheon,输情歌,0
D28,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D28,Matt Force,告别,0
D28,Nerve Passeger,中环留念,0
D28,per se,庆祝无意义,0
D28,SoulFa,R.U.M.O.R.S,0
D28,イルカポリス 海豚刑警,安平之光,0
D28,丁世光,你的家,0
D28,丁世光,月食,0
D28,丁世光/叶喜儿,低潮期,0
D28,上海彩虹室内合唱团,我有一个装满星星的口袋,0
D28,不优雅,停在空中,0
D28,尹吾,我承认,0
D28,九连真人,莫欺少年穷,0
D28,五条人,匈奴王,5
D28,伍佰&China Blue,让水倒流,0
D28,佛跳墙,关你屁事,0
D28,佛跳墙,无名氏,0
D28,傻子与白痴,5:10a.m.,0
D28,傻子与白痴,夜长梦少,0
D28,傻子与白痴,象牙舟,0
D28,全家福合唱团,感恩节,2
D28,全家福合唱团,爱上福利社,3
D28,凹与山/李漫,一切好事都会发生,0
D28,刘柏辛,Manta,0
D28,卢凯彤,光,0
D28,卢凯彤,光之外,0
D28,卢凯彤,圆谎,0
D28,发光曲线,无限引擎,0
D28,发光曲线,灰烬霓虹,0
D28,发光曲线,荒野星,0
D28,右侧合流,躲猫猫,0
D28,吉克隽逸,Looking for Trouble,0
D28,吴建京,灰沙燕,0
D28,吴林峰,下一束光,0
D28,吴青峰,Outsider,0
D28,吴青峰,水仙花之死,0
D28,告五人,爱人错过,0
D28,周华健,少年,0
D28,唐汉霄/周深,末日飞船,0
D28,好妹妹,云野,0
D28,安溥 anpu,ZOEA,0
D28,宋念宇,默念你,0
D28,宝石Gem,野狼Disco,0
D28,宫阁,夕阳·日落,0
D28,家家/方大同,在家里,0
D28,巧克力工厂Chocolate Factory,大肚子飞行员,0
D28,张艺兴,honey,0
D28,方皓玟,人话,0
D28,方皓玟,愿,0
D28,无妄合作社,在围城时与你失散,0
D28,曾轶可,雌雄同体,0
D28,曾轶可,水的记忆,0
D28,李亮辰,渡河,4
D28,李靖筠,第三颗行星,0
D28,杨乃文,在爱和你之间,0
D28,杨乃文/许钧,不再,0
D28,林二汶,最后的信仰,0
D28,林俊杰,将故事写成我们,0
D28,林宥嘉,别让我走远,0
D28,梁静茹,太阳如常升起 I,0
D28,梁静茹,我好吗,0
D28,椅子乐团,城市潜水,0
D28,橘子海,夏日漱石,0
D28,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D28,海朋森,草莓,0
D28,灭火器,双城记,0
D28,焦迈奇,我的名字,0
D28,焦迈奇,松鼠,0
D28,爱是唯一,Darling,0
D28,爱是唯一,Sunshine,0
D28,王若琳,我只在乎你,0
D28,王诗安,太空农场,0
D28,白纸扇,东莞,0
D28,百合花,一枝草,0
D28,祁紫檀,这世上美的事物总让人心碎,0
D28,粉红A,香港香港,0
D28,自闭电台,寻找小羊,0
D28,脏手指,滥情三部曲,0
D28,苏紫旭&The Paramecia,爱的匕首,2
D28,苏紫旭&The Paramecia,当年星,4
D28,苏紫旭&The Paramecia,混乱之子,5
D28,茄子蛋,孤独的人我们一起出发,0
D28,莫宰羊,健康快乐,0
D28,落日飞车,我是一只鱼,0
D28,落日飞车,Vanilla,0
D28,蔡旻佑/艾怡良,伎俩,0
D28,袁娅维,我爱,0
D28,袁娅维,来,0
D28,裘德,颁奖的时候我要缺席,0
D28,许廷铿,十,0
D28,谢安琪,773312,0
D28,路嘉欣,落落大方,0
D28,还潮,舟宿渡夏目漱石,0
D28,邓小巧,精神喂饲,0
D28,邓紫棋,句号,0
D28,邱比,叶柏,0
D28,邱比,柔黄,0
D28,郁可唯,路过人间,0
D28,郑宜农,千千万万,0
D28,陈家麟Whle,Pluto,0
D28,陈楚生,趋光号,0
D28,陈珊妮/吕士轩,成为一个厉害的普通人,0
D28,鬼卞,佳人,0
D28,魏如萱,Ophelia,0
D28,魏如萱,彼个所在,0
D28,魏如萱/岑宁儿,星期三或礼拜三,0
D28,鹿晗,夜的尽头,0
D28,鲁向卉,嘲笑孤单,0
D28,麦浚龙/黎明,忘记和记,0
D28,黎忘年,宝石,0
D28,3unshine,巴拉,0
D29,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D29,9m88,爱情雨,0
D29,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D29,Atta Girl,九月,0
D29,deca joins,雾,0
D29,Dusty Bottle,You Don't Know Me,0
D29,Fill Lake,"Be not afeard, the isle is full of noises",0
D29,Happy Birdy,大球滚动,0
D29,Ice Paper,鸦雀无声,0
D29,J.Sheon,输情歌,2
D29,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D29,Matt Force,告别,0
D29,Nerve Passeger,中环留念,0
D29,per se,庆祝无意义,0
D29,SoulFa,R.U.M.O.R.S,0
D29,イルカポリス 海豚刑警,安平之光,0
D29,丁世光,你的家,0
D29,丁世光,月食,0
D29,丁世光/叶喜儿,低潮期,0
D29,上海彩虹室内合唱团,我有一个装满星星的口袋,0
D29,不优雅,停在空中,0
D29,尹吾,我承认,0
D29,九连真人,莫欺少年穷,0
D29,五条人,匈奴王,0
D29,伍佰&China Blue,让水倒流,2
D29,佛跳墙,关你屁事,0
D29,佛跳墙,无名氏,0
D29,傻子与白痴,5:10a.m.,0
D29,傻子与白痴,夜长梦少,0
D29,傻子与白痴,象牙舟,0
D29,全家福合唱团,感恩节,0
D29,全家福合唱团,爱上福利社,0
D29,凹与山/李漫,一切好事都会发生,0
D29,刘柏辛,Manta,0
D29,卢凯彤,光,0
D29,卢凯彤,光之外,0
D29,卢凯彤,圆谎,1
D29,发光曲线,无限引擎,0
D29,发光曲线,灰烬霓虹,0
D29,发光曲线,荒野星,0
D29,右侧合流,躲猫猫,0
D29,吉克隽逸,Looking for Trouble,0
D29,吴建京,灰沙燕,0
D29,吴林峰,下一束光,0
D29,吴青峰,Outsider,0
D29,吴青峰,水仙花之死,0
D29,告五人,爱人错过,4
D29,周华健,少年,0
D29,唐汉霄/周深,末日飞船,0
D29,好妹妹,云野,0
D29,安溥 anpu,ZOEA,0
D29,宋念宇,默念你,0
D29,宝石Gem,野狼Disco,0
D29,宫阁,夕阳·日落,0
D29,家家/方大同,在家里,0
D29,巧克力工厂Chocolate Factory,大肚子飞行员,0
D29,张艺兴,honey,0
D29,方皓玟,人话,2
D29,方皓玟,愿,0
D29,无妄合作社,在围城时与你失散,0
D29,曾轶可,雌雄同体,3
D29,曾轶可,水的记忆,4
D29,李亮辰,渡河,0
D29,李靖筠,第三颗行星,0
D29,杨乃文,在爱和你之间,0
D29,杨乃文/许钧,不再,0
D29,林二汶,最后的信仰,0
D29,林俊杰,将故事写成我们,0
D29,林宥嘉,别让我走远,0
D29,梁静茹,太阳如常升起 I,0
D29,梁静茹,我好吗,0
D29,椅子乐团,城市潜水,0
D29,橘子海,夏日漱石,0
D29,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D29,海朋森,草莓,0
D29,灭火器,双城记,0
D29,焦迈奇,我的名字,0
D29,焦迈奇,松鼠,0
D29,爱是唯一,Darling,0
D29,爱是唯一,Sunshine,0
D29,王若琳,我只在乎你,0
D29,王诗安,太空农场,0
D29,白纸扇,东莞,3
D29,百合花,一枝草,0
D29,祁紫檀,这世上美的事物总让人心碎,0
D29,粉红A,香港香港,0
D29,自闭电台,寻找小羊,0
D29,脏手指,滥情三部曲,0
D29,苏紫旭&The Paramecia,爱的匕首,0
D29,苏紫旭&The Paramecia,当年星,0
D29,苏紫旭&The Paramecia,混乱之子,0
D29,茄子蛋,孤独的人我们一起出发,0
D29,莫宰羊,健康快乐,2
D29,落日飞车,我是一只鱼,0
D29,落日飞车,Vanilla,0
D29,蔡旻佑/艾怡良,伎俩,0
D29,袁娅维,我爱,0
D29,袁娅维,来,0
D29,裘德,颁奖的时候我要缺席,0
D29,许廷铿,十,0
D29,谢安琪,773312,0
D29,路嘉欣,落落大方,0
D29,还潮,舟宿渡夏目漱石,3
D29,邓小巧,精神喂饲,0
D29,邓紫棋,句号,2
D29,邱比,叶柏,0
D29,邱比,柔黄,4
D29,郁可唯,路过人间,0
D29,郑宜农,千千万万,0
D29,陈家麟Whle,Pluto,0
D29,陈楚生,趋光号,0
D29,陈珊妮/吕士轩,成为一个厉害的普通人,0
D29,鬼卞,佳人,2
D29,魏如萱,Ophelia,0
D29,魏如萱,彼个所在,0
D29,魏如萱/岑宁儿,星期三或礼拜三,0
D29,鹿晗,夜的尽头,0
D29,鲁向卉,嘲笑孤单,0
D29,麦浚龙/黎明,忘记和记,0
D29,黎忘年,宝石,0
D29,3unshine,巴拉,0
D30,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D30,9m88,爱情雨,0
D30,9m88/Leo王,最高品质静悄悄(Airplane Mode),4
D30,Atta Girl,九月,0
D30,deca joins,雾,0
D30,Dusty Bottle,You Don't Know Me,0
D30,Fill Lake,"Be not afeard, the isle is full of noises",0
D30,Happy Birdy,大球滚动,0
D30,Ice Paper,鸦雀无声,0
D30,J.Sheon,输情歌,1
D30,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D30,Matt Force,告别,0
D30,Nerve Passeger,中环留念,1
D30,per se,庆祝无意义,0
D30,SoulFa,R.U.M.O.R.S,0
D30,イルカポリス 海豚刑警,安平之光,0
D30,丁世光,你的家,0
D30,丁世光,月食,0
D30,丁世光/叶喜儿,低潮期,0
D30,上海彩虹室内合唱团,我有一个装满星星的口袋,0
D30,不优雅,停在空中,0
D30,尹吾,我承认,0
D30,九连真人,莫欺少年穷,0
D30,五条人,匈奴王,0
D30,伍佰&China Blue,让水倒流,0
D30,佛跳墙,关你屁事,0
D30,佛跳墙,无名氏,0
D30,傻子与白痴,5:10a.m.,0
D30,傻子与白痴,夜长梦少,0
D30,傻子与白痴,象牙舟,5
D30,全家福合唱团,感恩节,1
D30,全家福合唱团,爱上福利社,0
D30,凹与山/李漫,一切好事都会发生,0
D30,刘柏辛,Manta,1
D30,卢凯彤,光,0
D30,卢凯彤,光之外,0
D30,卢凯彤,圆谎,0
D30,发光曲线,无限引擎,0
D30,发光曲线,灰烬霓虹,0
D30,发光曲线,荒野星,0
D30,右侧合流,躲猫猫,0
D30,吉克隽逸,Looking for Trouble,0
D30,吴建京,灰沙燕,0
D30,吴林峰,下一束光,0
D30,吴青峰,Outsider,0
D30,吴青峰,水仙花之死,0
D30,告五人,爱人错过,0
D30,周华健,少年,0
D30,唐汉霄/周深,末日飞船,0
D30,好妹妹,云野,0
D30,安溥 anpu,ZOEA,0
D30,宋念宇,默念你,0
D30,宝石Gem,野狼Disco,0
D30,宫阁,夕阳·日落,0
D30,家家/方大同,在家里,0
D30,巧克力工厂Chocolate Factory,大肚子飞行员,0
D30,张艺兴,honey,0
D30,方皓玟,人话,0
D30,方皓玟,愿,0
D30,无妄合作社,在围城时与你失散,0
D30,曾轶可,雌雄同体,0
D30,曾轶可,水的记忆,4
D30,李亮辰,渡河,0
D30,李靖筠,第三颗行星,0
D30,杨乃文,在爱和你之间,4
D30,杨乃文/许钧,不再,0
D30,林二汶,最后的信仰,0
D30,林俊杰,将故事写成我们,0
D30,林宥嘉,别让我走远,0
D30,梁静茹,太阳如常升起 I,0
D30,梁静茹,我好吗,0
D30,椅子乐团,城市潜水,0
D30,橘子海,夏日漱石,0
D30,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D30,海朋森,草莓,0
D30,灭火器,双城记,0
D30,焦迈奇,我的名字,0
D30,焦迈奇,松鼠,0
D30,爱是唯一,Darling,0
D30,爱是唯一,Sunshine,0
D30,王若琳,我只在乎你,0
D30,王诗安,太空农场,2
D30,白纸扇,东莞,0
D30,百合花,一枝草,0
D30,祁紫檀,这世上美的事物总让人心碎,1
D30,粉红A,香港香港,0
D30,自闭电台,寻找小羊,0
D30,脏手指,滥情三部曲,0
D30,苏紫旭&The Paramecia,爱的匕首,0
D30,苏紫旭&The Paramecia,当年星,0
D30,苏紫旭&The Paramecia,混乱之子,0
D30,茄子蛋,孤独的人我们一起出发,0
D30,莫宰羊,健康快乐,3
D30,落日飞车,我是一只鱼,0
D30,落日飞车,Vanilla,0
D30,蔡旻佑/艾怡良,伎俩,0
D30,袁娅维,我爱,0
D30,袁娅维,来,0
D30,裘德,颁奖的时候我要缺席,0
D30,许廷铿,十,0
D30,谢安琪,773312,0
D30,路嘉欣,落落大方,0
D30,还潮,舟宿渡夏目漱石,0
D30,邓小巧,精神喂饲,0
D30,邓紫棋,句号,0
D30,邱比,叶柏,0
D30,邱比,柔黄,0
D30,郁可唯,路过人间,0
D30,郑宜农,千千万万,0
D30,陈家麟Whle,Pluto,0
D30,陈楚生,趋光号,0
D30,陈珊妮/吕士轩,成为一个厉害的普通人,0
D30,鬼卞,佳人,0
D30,魏如萱,Ophelia,2
D30,魏如萱,彼个所在,0
D30,魏如萱/岑宁儿,星期三或礼拜三,0
D30,鹿晗,夜的尽头,0
D30,鲁向卉,嘲笑孤单,2
D30,麦浚龙/黎明,忘记和记,1
D30,黎忘年,宝石,0
D30,3unshine,巴拉,0
D31,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D31,9m88,爱情雨,0
D31,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D31,Atta Girl,九月,0
D31,deca joins,雾,2
D31,Dusty Bottle,You Don't Know Me,0
D31,Fill Lake,"Be not afeard, the isle is full of noises",0
D31,Happy Birdy,大球滚动,0
D31,Ice Paper,鸦雀无声,0
D31,J.Sheon,输情歌,0
D31,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D31,Matt Force,告别,3
D31,Nerve Passeger,中环留念,0
D31,per se,庆祝无意义,0
D31,SoulFa,R.U.M.O.R.S,1
D31,イルカポリス 海豚刑警,安平之光,1
D31,丁世光,你的家,0
D31,丁世光,月食,0
D31,丁世光/叶喜儿,低潮期,0
D31,上海彩虹室内合唱团,我有一个装满星星的口袋,0
D31,不优雅,停在空中,0
D31,尹吾,我承认,0
D31,九连真人,莫欺少年穷,3
D31,五条人,匈奴王,0
D31,伍佰&China Blue,让水倒流,2
D31,佛跳墙,关你屁事,0
D31,佛跳墙,无名氏,0
D31,傻子与白痴,5:10a.m.,0
D31,傻子与白痴,夜长梦少,0
D31,傻子与白痴,象牙舟,0
D31,全家福合唱团,感恩节,0
D31,全家福合唱团,爱上福利社,0
D31,凹与山/李漫,一切好事都会发生,0
D31,刘柏辛,Manta,2
D31,卢凯彤,光,0
D31,卢凯彤,光之外,0
D31,卢凯彤,圆谎,0
D31,发光曲线,无限引擎,0
D31,发光曲线,灰烬霓虹,0
D31,发光曲线,荒野星,0
D31,右侧合流,躲猫猫,0
D31,吉克隽逸,Looking for Trouble,0
D31,吴建京,灰沙燕,0
D31,吴林峰,下一束光,0
D31,吴青峰,Outsider,0
D31,吴青峰,水仙花之死,0
D31,告五人,爱人错过,0
D31,周华健,少年,1
D31,唐汉霄/周深,末日飞船,2
D31,好妹妹,云野,0
D31,安溥 anpu,ZOEA,0
D31,宋念宇,默念你,0
D31,宝石Gem,野狼Disco,0
D31,宫阁,夕阳·日落,2
D31,家家/方大同,在家里,0
D31,巧克力工厂Chocolate Factory,大肚子飞行员,2
D31,张艺兴,honey,1
D31,方皓玟,人话,0
D31,方皓玟,愿,0
D31,无妄合作社,在围城时与你失散,2
D31,曾轶可,雌雄同体,0
D31,曾轶可,水的记忆,0
D31,李亮辰,渡河,0
D31,李靖筠,第三颗行星,0
D31,杨乃文,在爱和你之间,1
D31,杨乃文/许钧,不再,1
D31,林二汶,最后的信仰,0
D31,林俊杰,将故事写成我们,0
D31,林宥嘉,别让我走远,1
D31,梁静茹,太阳如常升起 I,0
D31,梁静茹,我好吗,0
D31,椅子乐团,城市潜水,0
D31,橘子海,夏日漱石,1
D31,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,0
D31,海朋森,草莓,0
D31,灭火器,双城记,0
D31,焦迈奇,我的名字,2
D31,焦迈奇,松鼠,0
D31,爱是唯一,Darling,0
D31,爱是唯一,Sunshine,0
D31,王若琳,我只在乎你,2
D31,王诗安,太空农场,0
D31,白纸扇,东莞,0
D31,百合花,一枝草,0
D31,祁紫檀,这世上美的事物总让人心碎,0
D31,粉红A,香港香港,0
D31,自闭电台,寻找小羊,0
D31,脏手指,滥情三部曲,0
D31,苏紫旭&The Paramecia,爱的匕首,0
D31,苏紫旭&The Paramecia,当年星,0
D31,苏紫旭&The Paramecia,混乱之子,0
D31,茄子蛋,孤独的人我们一起出发,0
D31,莫宰羊,健康快乐,0
D31,落日飞车,我是一只鱼,2
D31,落日飞车,Vanilla,3
D31,蔡旻佑/艾怡良,伎俩,0
D31,袁娅维,我爱,0
D31,袁娅维,来,0
D31,裘德,颁奖的时候我要缺席,0
D31,许廷铿,十,0
D31,谢安琪,773312,0
D31,路嘉欣,落落大方,2
D31,还潮,舟宿渡夏目漱石,0
D31,邓小巧,精神喂饲,0
D31,邓紫棋,句号,2
D31,邱比,叶柏,0
D31,邱比,柔黄,0
D31,郁可唯,路过人间,0
D31,郑宜农,千千万万,0
D31,陈家麟Whle,Pluto,0
D31,陈楚生,趋光号,2
D31,陈珊妮/吕士轩,成为一个厉害的普通人,0
D31,鬼卞,佳人,1
D31,魏如萱,Ophelia,0
D31,魏如萱,彼个所在,0
D31,魏如萱/岑宁儿,星期三或礼拜三,0
D31,鹿晗,夜的尽头,0
D31,鲁向卉,嘲笑孤单,0
D31,麦浚龙/黎明,忘记和记,0
D31,黎忘年,宝石,0
D31,3unshine,巴拉,0
D32,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D32,9m88,爱情雨,0
D32,9m88/Leo王,最高品质静悄悄(Airplane Mode),0
D32,Atta Girl,九月,0
D32,deca joins,雾,0
D32,Dusty Bottle,You Don't Know Me,0
D32,Fill Lake,"Be not afeard, the isle is full of noises",0
D32,Happy Birdy,大球滚动,0
D32,Ice Paper,鸦雀无声,2
D32,J.Sheon,输情歌,1
D32,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D32,Matt Force,告别,0
D32,Nerve Passeger,中环留念,0
D32,per se,庆祝无意义,0
D32,SoulFa,R.U.M.O.R.S,0
D32,イルカポリス 海豚刑警,安平之光,0
D32,丁世光,你的家,0
D32,丁世光,月食,0
D32,丁世光/叶喜儿,低潮期,0
D32,上海彩虹室内合唱团,我有一个装满星星的口袋,1
D32,不优雅,停在空中,1
D32,尹吾,我承认,0
D32,九连真人,莫欺少年穷,3
D32,五条人,匈奴王,3
D32,伍佰&China Blue,让水倒流,0
D32,佛跳墙,关你屁事,2
D32,佛跳墙,无名氏,0
D32,傻子与白痴,5:10a.m.,0
D32,傻子与白痴,夜长梦少,0
D32,傻子与白痴,象牙舟,0
D32,全家福合唱团,感恩节,0
D32,全家福合唱团,爱上福利社,2
D32,凹与山/李漫,一切好事都会发生,0
D32,刘柏辛,Manta,1
D32,卢凯彤,光,0
D32,卢凯彤,光之外,0
D32,卢凯彤,圆谎,0
D32,发光曲线,无限引擎,0
D32,发光曲线,灰烬霓虹,0
D32,发光曲线,荒野星,2
D32,右侧合流,躲猫猫,0
D32,吉克隽逸,Looking for Trouble,0
D32,吴建京,灰沙燕,0
D32,吴林峰,下一束光,0
D32,吴青峰,Outsider,0
D32,吴青峰,水仙花之死,2
D32,告五人,爱人错过,0
D32,周华健,少年,0
D32,唐汉霄/周深,末日飞船,1
D32,好妹妹,云野,0
D32,安溥 anpu,ZOEA,0
D32,宋念宇,默念你,0
D32,宝石Gem,野狼Disco,1
D32,宫阁,夕阳·日落,0
D32,家家/方大同,在家里,0
D32,巧克力工厂Chocolate Factory,大肚子飞行员,0
D32,张艺兴,honey,0
D32,方皓玟,人话,1
D32,方皓玟,愿,0
D32,无妄合作社,在围城时与你失散,1
D32,曾轶可,雌雄同体,0
D32,曾轶可,水的记忆,0
D32,李亮辰,渡河,0
D32,李靖筠,第三颗行星,0
D32,杨乃文,在爱和你之间,0
D32,杨乃文/许钧,不再,0
D32,林二汶,最后的信仰,0
D32,林俊杰,将故事写成我们,0
D32,林宥嘉,别让我走远,0
D32,梁静茹,太阳如常升起 I,0
D32,梁静茹,我好吗,0
D32,椅子乐团,城市潜水,0
D32,橘子海,夏日漱石,0
D32,法兹乐队FAZI/海朋森,你把我的脸庞转向明天,2
D32,海朋森,草莓,1
D32,灭火器,双城记,0
D32,焦迈奇,我的名字,0
D32,焦迈奇,松鼠,0
D32,爱是唯一,Darling,0
D32,爱是唯一,Sunshine,0
D32,王若琳,我只在乎你,0
D32,王诗安,太空农场,0
D32,白纸扇,东莞,1
D32,百合花,一枝草,0
D32,祁紫檀,这世上美的事物总让人心碎,0
D32,粉红A,香港香港,0
D32,自闭电台,寻找小羊,0
D32,脏手指,滥情三部曲,2
D32,苏紫旭&The Paramecia,爱的匕首,2
D32,苏紫旭&The Paramecia,当年星,0
D32,苏紫旭&The Paramecia,混乱之子,3
D32,茄子蛋,孤独的人我们一起出发,0
D32,莫宰羊,健康快乐,2
D32,落日飞车,我是一只鱼,0
D32,落日飞车,Vanilla,0
D32,蔡旻佑/艾怡良,伎俩,0
D32,袁娅维,我爱,0
D32,袁娅维,来,0
D32,裘德,颁奖的时候我要缺席,3
D32,许廷铿,十,0
D32,谢安琪,773312,3
D32,路嘉欣,落落大方,0
D32,还潮,舟宿渡夏目漱石,0
D32,邓小巧,精神喂饲,0
D32,邓紫棋,句号,0
D32,邱比,叶柏,2
D32,邱比,柔黄,2
D32,郁可唯,路过人间,0
D32,郑宜农,千千万万,0
D32,陈家麟Whle,Pluto,0
D32,陈楚生,趋光号,0
D32,陈珊妮/吕士轩,成为一个厉害的普通人,0
D32,鬼卞,佳人,0
D32,魏如萱,Ophelia,0
D32,魏如萱,彼个所在,0
D32,魏如萱/岑宁儿,星期三或礼拜三,1
D32,鹿晗,夜的尽头,0
D32,鲁向卉,嘲笑孤单,0
D32,麦浚龙/黎明,忘记和记,0
D32,黎忘年,宝石,0
D32,3unshine,巴拉,0
D33,王嘉尔/Higher Brothers/AUGUST 08/GoldLink,Tequila Sunrise,0
D33,9m88,爱情雨,0
D33,9m88/Leo王,最高品质静悄悄(Airplane Mode),1
D33,Atta Girl,九月,0
D33,deca joins,雾,1
D33,Dusty Bottle,You Don't Know Me,0
D33,Fill Lake,"Be not afeard, the isle is full of noises",0
D33,Happy Birdy,大球滚动,0
D33,Ice Paper,鸦雀无声,0
D33,J.Sheon,输情歌,0
D33,LMF/Matt Force/Dough Boy/Future/Seanie P/Tommy/KZ/Akiko/JB/黄祸YP/Heyo,W.T.F.H.K,0
D33,Matt Force,告别,1
D33,Nerve Passeger,中环留念,1
D33,per se,庆祝无意义,0
D33,SoulFa,R.U.M.O.R.S,0
D33,イルカポリス 海豚刑警,安平之光,0
D33,丁世光,你的家,0
D33,丁世光,月食,0
D33,丁世光/叶喜儿,低潮期,0
D33,上海彩虹室内合唱团,我有一个装满星星的口袋,2
D33,不优雅,停在空中,0
D33,尹吾,我承认,1
D33,九连真人,莫欺少年穷,4
D33,五条人,匈奴王,2
D33,伍佰&China Blue,让水倒流,1
D33,佛跳墙,关你屁事,0
D33,佛跳墙,无名氏,0
D33,傻子与白痴,5:10a.m.,0
D33,傻子与白痴,夜长梦少,0
D33,傻子与白痴,象牙舟,0
D33,全家福合唱团,感恩节,0
D33,全家福合唱团,爱上福利社,0
D33,凹与山/李漫,一切好事都会发生,1
D33,刘柏辛,Manta,2
D33,卢凯彤,光,0
D33,卢凯彤,光之外,0
D33,卢凯彤,圆谎,0
D33,发光曲线,无限引擎,1
D33,发光曲线,灰烬霓虹,1
D33,发光曲线,荒野星,2
D33,右侧合流,躲猫猫,0
D33,吉克隽逸,Looking for Trouble,0
D33,吴建京,灰沙燕,0
D33,吴林峰,下一束光,0
D33,吴青峰,Outsider,0
D33,吴青峰,水仙花之死,1
D33,告五人,爱人错过,0
D33,周华健,少年,0
D33,唐汉霄/周深,末日飞船,1
D33,好妹妹,云野,0
D33,安溥 anpu,ZOEA,1
D33,宋念宇,默念你,1
D33,宝石Gem,野狼Disco,3
D33,宫阁,夕阳·日落,0
D33,家家/方大同,在家里,0
D33,巧克力工厂Chocolate Factory,大肚子飞行员,0
D33,张艺兴,honey,0
D33,方皓玟,人话,0
D33,方皓玟,愿,0
D33,无妄合作社,在围城时与你失散,0
D33,曾轶可,雌雄同体,0
D33,曾轶可,水的记忆,0
D33,李亮辰,渡河,2
D33,李靖筠,第三颗行星,0
D33,杨乃文,在爱和你之间,0
D33,杨乃文/许钧,不再,1
D33,林二汶,最后的信仰,0
D33,林俊杰,将故事写成我们,0
D33,林宥嘉,别让我走远,0
D33,梁静茹,太阳如常升起 I,0
D33,梁静茹,我好吗,0
D33,椅子乐团,城市潜水,0
